chA,chB,pA,pB,d,score
ADC,DC,0.8,0.30000000000000004,fidelity,0.6264126001376566
ADC,DC,0.8,0.30000000000000004,affinity,0.7893937813840143
ADC,DC,0.8,0.30000000000000004,wooters_distance,0.6557016258890762
ADC,DC,0.8,0.4,trace_distance,0.395354390293917
ADC,DC,0.8,0.4,fidelity,0.6078287684125373
ADC,DC,0.8,0.4,affinity,0.7779732133058743
ADC,DC,0.8,0.4,wooters_distance,0.6755689978192362
ADC,DC,0.8,0.5,trace_distance,0.4123032614183394
ADC,DC,0.8,0.5,fidelity,0.5901591804358681
ADC,DC,0.8,0.5,affinity,0.7668884099908733
ADC,DC,0.8,0.5,wooters_distance,0.6940849451700358
ADC,DC,0.8,0.6000000000000001,trace_distance,0.4277996574741533
ADC,DC,0.8,0.6000000000000001,fidelity,0.5739428613382792
ADC,DC,0.8,0.6000000000000001,affinity,0.7566098680883062
ADC,DC,0.8,0.6000000000000001,wooters_distance,0.7108398425957877
ADC,DC,0.8,0.7000000000000001,trace_distance,0.4466739509141264
ADC,DC,0.8,0.7000000000000001,fidelity,0.5548238645346613
ADC,DC,0.8,0.7000000000000001,affinity,0.7440396661407712
ADC,DC,0.8,0.7000000000000001,wooters_distance,0.7302781114982446
ADC,DC,0.8,0.8,trace_distance,0.4642070251456673
ADC,DC,0.8,0.8,fidelity,0.5370666816741438
ADC,DC,0.8,0.8,affinity,0.7322027007050362
ADC,DC,0.8,0.8,wooters_distance,0.7482228669050007
ADC,DC,0.8,0.9,trace_distance,0.48280501583351304
ADC,DC,0.8,0.9,fidelity,0.5183151185499075
ADC,DC,0.8,0.9,affinity,0.7193835730690694
ADC,DC,0.8,0.9,wooters_distance,0.7670534198998996
ADC,DC,0.8,1.0,trace_distance,0.5006299659496021
ADC,DC,0.8,1.0,fidelity,0.5003697429942615
ADC,DC,0.8,1.0,affinity,0.7068350359629942
ADC,DC,0.8,1.0,wooters_distance,0.7850279103070906
ADC,DC,0.9,0.0,trace_distance,0.3851295232358856
ADC,DC,0.9,0.0,fidelity,0.6216302423382574
ADC,DC,0.9,0.0,affinity,0.7857708424981573
ADC,DC,0.9,0.0,wooters_distance,0.6601434659675396
ADC,DC,0.9,0.1,trace_distance,0.39380858080138215
ADC,DC,0.9,0.1,fidelity,0.611367783601092
ADC,DC,0.9,0.1,affinity,0.7797149875354668
ADC,DC,0.9,0.1,wooters_distance,0.671411559751163
ADC,DC,0.9,0.2,trace_distance,0.4068181627350988
ADC,DC,0.9,0.2,fidelity,0.5973623291242686
ADC,DC,0.9,0.2,affinity,0.7709777594454958
ADC,DC,0.9,0.2,wooters_distance,0.6862021337720201
ADC,DC,0.9,0.30000000000000004,trace_distance,0.41991869784680225
ADC,DC,0.9,0.30000000000000004,fidelity,0.5835412182601606
ADC,DC,0.9,0.30000000000000004,affinity,0.7622364874971012
ADC,DC,0.9,0.30000000000000004,wooters_distance,0.7006339236590551
ADC,DC,0.9,0.4,trace_distance,0.42898109127358103
ADC,DC,0.9,0.4,fidelity,0.5737248949043189
ADC,DC,0.9,0.4,affinity,0.7561291870603106
ADC,DC,0.9,0.4,wooters_distance,0.7109189248683899
ADC,DC,0.9,0.5,trace_distance,0.4415831759373057
ADC,DC,0.9,0.5,fidelity,0.560529996557156
ADC,DC,0.9,0.5,affinity,0.7475837384823462
ADC,DC,0.9,0.5,wooters_distance,0.7244042450477651
ADC,DC,0.9,0.6000000000000001,trace_distance,0.45329390952190124
ADC,DC,0.9,0.6000000000000001,fidelity,0.5484393202998937
ADC,DC,0.9,0.6000000000000001,affinity,0.7396629309436323
ADC,DC,0.9,0.6000000000000001,wooters_distance,0.7367011590583854
ADC,DC,0.9,0.7000000000000001,trace_distance,0.46548566898024957
ADC,DC,0.9,0.7000000000000001,fidelity,0.5359190344666245
ADC,DC,0.9,0.7000000000000001,affinity,0.731325047329886
ADC,DC,0.9,0.7000000000000001,wooters_distance,0.7493473875957566
ADC,DC,0.9,0.8,trace_distance,0.4768082334658323
ADC,DC,0.9,0.8,fidelity,0.524368504453099
ADC,DC,0.9,0.8,affinity,0.7235229898858486
ADC,DC,0.9,0.8,wooters_distance,0.7609740072050226
ADC,DC,0.9,0.9,trace_distance,0.48871779000565374
ADC,DC,0.9,0.9,fidelity,0.5123560154579874
ADC,DC,0.9,0.9,affinity,0.7152302919380853
ADC,DC,0.9,0.9,wooters_distance,0.7730192311090477
ADC,DC,0.9,1.0,trace_distance,0.5007653090186281
ADC,DC,0.9,1.0,fidelity,0.500228143039849
ADC,DC,0.9,1.0,affinity,0.706738533953956
ADC,DC,0.9,1.0,wooters_distance,0.785169778062177
ADC,DC,1.0,0.0,trace_distance,0.5005741139436916
ADC,DC,1.0,0.0,fidelity,0.500429227636351
ADC,DC,1.0,0.0,affinity,0.7068748338809949
ADC,DC,1.0,0.0,wooters_distance,0.7849719608381925
ADC,DC,1.0,0.1,trace_distance,0.5010404323736618
ADC,DC,1.0,0.1,fidelity,0.4999710529841019
ADC,DC,1.0,0.1,affinity,0.7065332328170159
ADC,DC,1.0,0.1,wooters_distance,0.7854288709097084
ADC,DC,1.0,0.2,trace_distance,0.5005529923239905
ADC,DC,1.0,0.2,fidelity,0.5004744346561182
ADC,DC,1.0,0.2,affinity,0.7068939078169179
ADC,DC,1.0,0.2,wooters_distance,0.7849193290482727
ADC,DC,1.0,0.30000000000000004,trace_distance,0.500228263905679
ADC,DC,1.0,0.30000000000000004,fidelity,0.5007615559793731
ADC,DC,1.0,0.30000000000000004,affinity,0.7071135815326509
ADC,DC,1.0,0.30000000000000004,wooters_distance,0.7846374544371053
ADC,DC,1.0,0.4,trace_distance,0.5011799410159896
ADC,DC,1.0,0.4,fidelity,0.49981427090067515
ADC,DC,1.0,0.4,affinity,0.7064250229376242
ADC,DC,1.0,0.4,wooters_distance,0.7855871070705922
ADC,DC,1.0,0.5,trace_distance,0.501318119506936
ADC,DC,1.0,0.5,fidelity,0.49967279075968
ADC,DC,1.0,0.5,affinity,0.7063303177297006
ADC,DC,1.0,0.5,wooters_distance,0.7857262938658691
ADC,DC,1.0,0.6000000000000001,trace_distance,0.5013653332357215
ADC,DC,1.0,0.6000000000000001,fidelity,0.4996655758624047
ADC,DC,1.0,0.6000000000000001,affinity,0.7063191576280612
ADC,DC,1.0,0.6000000000000001,wooters_distance,0.785731503209682
ADC,DC,1.0,0.7000000000000001,trace_distance,0.50125276973175
ADC,DC,1.0,0.7000000000000001,fidelity,0.4997916723587945
ADC,DC,1.0,0.7000000000000001,affinity,0.7064052897864969
ADC,DC,1.0,0.7000000000000001,wooters_distance,0.7856078405636363
ADC,DC,1.0,0.8,trace_distance,0.5003164602258863
ADC,DC,1.0,0.8,fidelity,0.5007164258675051
ADC,DC,1.0,0.8,affinity,0.7070729862942025
ADC,DC,1.0,0.8,wooters_distance,0.7846796227007453
ADC,DC,1.0,0.9,trace_distance,0.5007399270303003
ADC,DC,1.0,0.9,fidelity,0.5002446279827725
ADC,DC,1.0,0.9,affinity,0.7067553974398539
ADC,DC,1.0,0.9,wooters_distance,0.785152660711272
ADC,DC,1.0,1.0,trace_distance,0.5008376316061341
ADC,DC,1.0,1.0,fidelity,0.5001370917899295
ADC,DC,1.0,1.0,affinity,0.7066786987546713
ADC,DC,1.0,1.0,wooters_distance,0.7852644843708037
ADC,PDC,0.0,0.0,trace_distance,0.028757897644994097
ADC,PDC,0.0,0.0,fidelity,0.9947172292821579
ADC,PDC,0.0,0.0,affinity,1.0028065655807854
ADC,PDC,0.0,0.0,wooters_distance,0.046210399301282824
ADC,PDC,0.0,0.1,trace_distance,0.028811827647202946
ADC,PDC,0.0,0.1,fidelity,0.9937499853928297
ADC,PDC,0.0,0.1,affinity,1.0013759968909897
ADC,PDC,0.0,0.1,wooters_distance,0.05378679466043348
ADC,PDC,0.0,0.2,trace_distance,0.029946886290273287
ADC,PDC,0.0,0.2,fidelity,0.9903450030700119
ADC,PDC,0.0,0.2,affinity,0.9980753004392072
ADC,PDC,0.0,0.2,wooters_distance,0.07479921614571303
ADC,PDC,0.0,0.30000000000000004,trace_distance,0.03443157494562074
ADC,PDC,0.0,0.30000000000000004,fidelity,0.9823570848542584
ADC,PDC,0.0,0.30000000000000004,affinity,0.9920534899691907
ADC,PDC,0.0,0.30000000000000004,wooters_distance,0.11491137597467523
ADC,PDC,0.0,0.4,trace_distance,0.04405605977782365
ADC,PDC,0.0,0.4,fidelity,0.9714391830284747
ADC,PDC,0.0,0.4,affinity,0.9858310381504051
ADC,PDC,0.0,0.4,wooters_distance,0.15427293372932704
ADC,PDC,0.0,0.5,trace_distance,0.06058373548722584
ADC,PDC,0.0,0.5,fidelity,0.955059368619769
ADC,PDC,0.0,0.5,affinity,0.9768986091817846
ADC,PDC,0.0,0.5,wooters_distance,0.20112710662870814
ADC,PDC,0.0,0.6000000000000001,trace_distance,0.08225213646278733
ADC,PDC,0.0,0.6000000000000001,fidelity,0.9354769841606008
ADC,PDC,0.0,0.6000000000000001,affinity,0.966349603868074
ADC,PDC,0.0,0.6000000000000001,wooters_distance,0.24300729207670194
ADC,PDC,0.0,0.7000000000000001,trace_distance,0.11611429277157394
ADC,PDC,0.0,0.7000000000000001,fidelity,0.9053815172350169
ADC,PDC,0.0,0.7000000000000001,affinity,0.9499640456678646
ADC,PDC,0.0,0.7000000000000001,wooters_distance,0.2990637191990757
ADC,PDC,0.0,0.8,trace_distance,0.16085967756808914
ADC,PDC,0.0,0.8,fidelity,0.865784360997031
ADC,PDC,0.0,0.8,affinity,0.9277840108709644
ADC,PDC,0.0,0.8,wooters_distance,0.3607508511623436
ADC,PDC,0.0,0.9,trace_distance,0.22138455842097152
ADC,PDC,0.0,0.9,fidelity,0.8153936293315538
ADC,PDC,0.0,0.9,affinity,0.8978366588524068
ADC,PDC,0.0,0.9,wooters_distance,0.42911808774904153
ADC,PDC,0.0,1.0,trace_distance,0.3972831719337798
ADC,PDC,0.0,1.0,fidelity,0.6618583479171887
ADC,PDC,0.0,1.0,affinity,0.7966863298454864
ADC,PDC,0.0,1.0,wooters_distance,0.6040956472219428
ADC,PDC,0.1,0.0,trace_distance,0.04923852024894895
ADC,PDC,0.1,0.0,fidelity,0.9646783142700085
ADC,PDC,0.1,0.0,affinity,0.9832759488550876
ADC,PDC,0.1,0.0,wooters_distance,0.1632725328586015
ADC,PDC,0.1,0.1,trace_distance,0.0504887750955263
ADC,PDC,0.1,0.1,fidelity,0.9629491320564588
ADC,PDC,0.1,0.1,affinity,0.9823525863623237
ADC,PDC,0.1,0.1,wooters_distance,0.16965045564801215
ADC,PDC,0.1,0.2,trace_distance,0.05307975316034951
ADC,PDC,0.1,0.2,fidelity,0.9590442677518111
ADC,PDC,0.1,0.2,affinity,0.9798444269429408
ADC,PDC,0.1,0.2,wooters_distance,0.18335085077048222
ADC,PDC,0.1,0.30000000000000004,trace_distance,0.05870431934776361
ADC,PDC,0.1,0.30000000000000004,fidelity,0.950991264816275
ADC,PDC,0.1,0.30000000000000004,affinity,0.9752703088384408
ADC,PDC,0.1,0.30000000000000004,wooters_distance,0.20656793105937962
ADC,PDC,0.1,0.4,trace_distance,0.06865284949211671
ADC,PDC,0.1,0.4,fidelity,0.9398738158443547
ADC,PDC,0.1,0.4,affinity,0.9693162877537532
ADC,PDC,0.1,0.4,wooters_distance,0.2348122343355768
ADC,PDC,0.1,0.5,trace_distance,0.08472190298005212
ADC,PDC,0.1,0.5,fidelity,0.9236647169203078
ADC,PDC,0.1,0.5,affinity,0.9606772995197299
ADC,PDC,0.1,0.5,wooters_distance,0.26969076821458876
ADC,PDC,0.1,0.6000000000000001,trace_distance,0.1062250444935058
ADC,PDC,0.1,0.6000000000000001,fidelity,0.9030989116276879
ADC,PDC,0.1,0.6000000000000001,affinity,0.9496455935818479
ADC,PDC,0.1,0.6000000000000001,wooters_distance,0.30751579939031976
ADC,PDC,0.1,0.7000000000000001,trace_distance,0.13768114390063688
ADC,PDC,0.1,0.7000000000000001,fidelity,0.8740271225021143
ADC,PDC,0.1,0.7000000000000001,affinity,0.9337813731252923
ADC,PDC,0.1,0.7000000000000001,wooters_distance,0.35447383193806764
ADC,PDC,0.1,0.8,trace_distance,0.17677845294410927
ADC,PDC,0.1,0.8,fidelity,0.8397403164857297
ADC,PDC,0.1,0.8,affinity,0.9143714150715381
ADC,PDC,0.1,0.8,wooters_distance,0.4032885652733823
ADC,PDC,0.1,0.9,trace_distance,0.23549302491541113
ADC,PDC,0.1,0.9,fidelity,0.789207537376552
ADC,PDC,0.1,0.9,affinity,0.8843800736741422
ADC,PDC,0.1,0.9,wooters_distance,0.46693058698265416
ADC,PDC,0.1,1.0,trace_distance,0.39771338167678
ADC,PDC,0.1,1.0,fidelity,0.6490192173496694
ADC,PDC,0.1,1.0,affinity,0.7917371137516227
ADC,PDC,0.1,1.0,wooters_distance,0.6234853301319564
ADC,PDC,0.2,0.0,trace_distance,0.0817312669096384
ADC,PDC,0.2,0.0,fidelity,0.9308530072953286
ADC,PDC,0.2,0.0,affinity,0.9649750480540531
ADC,PDC,0.2,0.0,wooters_distance,0.23789489724799212
ADC,PDC,0.2,0.1,trace_distance,0.08273726236074574
ADC,PDC,0.2,0.1,fidelity,0.9292194320885067
ADC,PDC,0.2,0.1,affinity,0.9640867712276188
ADC,PDC,0.2,0.1,wooters_distance,0.2420554584051781
ADC,PDC,0.2,0.2,trace_distance,0.08567786864132015
ADC,PDC,0.2,0.2,fidelity,0.9244376483801025
ADC,PDC,0.2,0.2,affinity,0.9613098824796587
ADC,PDC,0.2,0.2,wooters_distance,0.25484319973101976
ADC,PDC,0.2,0.30000000000000004,trace_distance,0.09209766353260965
ADC,PDC,0.2,0.30000000000000004,fidelity,0.9167208902270714
ADC,PDC,0.2,0.30000000000000004,affinity,0.9571387275058902
ADC,PDC,0.2,0.30000000000000004,wooters_distance,0.2718727692179053
ADC,PDC,0.2,0.4,trace_distance,0.09995476971657057
ADC,PDC,0.2,0.4,fidelity,0.9067724401233582
ADC,PDC,0.2,0.4,affinity,0.9518365854471781
ADC,PDC,0.2,0.4,wooters_distance,0.2938686750429961
ADC,PDC,0.2,0.5,trace_distance,0.11382555066329514
ADC,PDC,0.2,0.5,fidelity,0.8916927891177469
ADC,PDC,0.2,0.5,affinity,0.9437141058736419
ADC,PDC,0.2,0.5,wooters_distance,0.32265475573247016
ADC,PDC,0.2,0.6000000000000001,trace_distance,0.1347862862844411
ADC,PDC,0.2,0.6000000000000001,fidelity,0.8709453239211474
ADC,PDC,0.2,0.6000000000000001,affinity,0.932552543849592
ADC,PDC,0.2,0.6000000000000001,wooters_distance,0.3572391483072744
ADC,PDC,0.2,0.7000000000000001,trace_distance,0.16156663296779333
ADC,PDC,0.2,0.7000000000000001,fidelity,0.8456940150354126
ADC,PDC,0.2,0.7000000000000001,affinity,0.9186543923391148
ADC,PDC,0.2,0.7000000000000001,wooters_distance,0.3944422343733729
ADC,PDC,0.2,0.8,trace_distance,0.19687896118905285
ADC,PDC,0.2,0.8,fidelity,0.814477583832478
ADC,PDC,0.2,0.8,affinity,0.900816587705343
ADC,PDC,0.2,0.8,wooters_distance,0.43660863670735983
ADC,PDC,0.2,0.9,trace_distance,0.25398084486841427
ADC,PDC,0.2,0.9,fidelity,0.7629461674538502
ADC,PDC,0.2,0.9,affinity,0.8703716056862058
ADC,PDC,0.2,0.9,wooters_distance,0.5006262428192836
ADC,PDC,0.2,1.0,trace_distance,0.40426117664802963
ADC,PDC,0.2,1.0,fidelity,0.6303490862584227
ADC,PDC,0.2,1.0,affinity,0.7828098874464952
ADC,PDC,0.2,1.0,wooters_distance,0.6445164464104605
ADC,PDC,0.30000000000000004,0.0,trace_distance,0.11976276261253324
ADC,PDC,0.30000000000000004,0.0,fidelity,0.8929035199421724
ADC,PDC,0.30000000000000004,0.0,affinity,0.944310895822921
ADC,PDC,0.30000000000000004,0.0,wooters_distance,0.30361200891143364
ADC,PDC,0.30000000000000004,0.1,trace_distance,0.11888853825670459
ADC,PDC,0.30000000000000004,0.1,fidelity,0.8929218197238047
ADC,PDC,0.30000000000000004,0.1,affinity,0.9442438073749695
ADC,PDC,0.30000000000000004,0.1,wooters_distance,0.3057808103498622
ADC,PDC,0.30000000000000004,0.2,trace_distance,0.11873103917919599
ADC,PDC,0.30000000000000004,0.2,fidelity,0.8916201172742039
ADC,PDC,0.30000000000000004,0.2,affinity,0.9435386516168243
ADC,PDC,0.30000000000000004,0.2,wooters_distance,0.3123303760548216
ADC,PDC,0.30000000000000004,0.30000000000000004,trace_distance,0.1267119512891577
ADC,PDC,0.30000000000000004,0.30000000000000004,fidelity,0.8819461830327199
ADC,PDC,0.30000000000000004,0.30000000000000004,affinity,0.9382409734856147
ADC,PDC,0.30000000000000004,0.30000000000000004,wooters_distance,0.32907604095262016
ADC,PDC,0.30000000000000004,0.4,trace_distance,0.13484815837642022
ADC,PDC,0.30000000000000004,0.4,fidelity,0.8717822267040953
ADC,PDC,0.30000000000000004,0.4,affinity,0.932806398126339
ADC,PDC,0.30000000000000004,0.4,wooters_distance,0.3479116795760861
ADC,PDC,0.30000000000000004,0.5,trace_distance,0.1467507021265612
ADC,PDC,0.30000000000000004,0.5,fidelity,0.8582573404365518
ADC,PDC,0.30000000000000004,0.5,affinity,0.9255324793914712
ADC,PDC,0.30000000000000004,0.5,wooters_distance,0.3707515546467877
ADC,PDC,0.30000000000000004,0.6000000000000001,trace_distance,0.16480475131801062
ADC,PDC,0.30000000000000004,0.6000000000000001,fidelity,0.839405259051593
ADC,PDC,0.30000000000000004,0.6000000000000001,affinity,0.9152735752184085
ADC,PDC,0.30000000000000004,0.6000000000000001,wooters_distance,0.4008522146502398
ADC,PDC,0.30000000000000004,0.7000000000000001,trace_distance,0.18935155989629993
ADC,PDC,0.30000000000000004,0.7000000000000001,fidelity,0.8153211552110148
ADC,PDC,0.30000000000000004,0.7000000000000001,affinity,0.9019347893060858
ADC,PDC,0.30000000000000004,0.7000000000000001,wooters_distance,0.4346875577713185
ADC,PDC,0.30000000000000004,0.8,trace_distance,0.22485196360075244
ADC,PDC,0.30000000000000004,0.8,fidelity,0.7818008707174763
ADC,PDC,0.30000000000000004,0.8,affinity,0.8828121857962634
ADC,PDC,0.30000000000000004,0.8,wooters_distance,0.47916044822140197
ADC,PDC,0.30000000000000004,0.9,trace_distance,0.2721736090496761
ADC,PDC,0.30000000000000004,0.9,fidelity,0.739854399312978
ADC,PDC,0.30000000000000004,0.9,affinity,0.8575556485644622
ADC,PDC,0.30000000000000004,0.9,wooters_distance,0.5279233731567128
ADC,PDC,0.30000000000000004,1.0,trace_distance,0.408353531611709
ADC,PDC,0.30000000000000004,1.0,fidelity,0.6208763539267514
ADC,PDC,0.30000000000000004,1.0,affinity,0.7784597269693334
ADC,PDC,0.30000000000000004,1.0,wooters_distance,0.656533112458365
ADC,PDC,0.4,0.0,trace_distance,0.15273487605545474
ADC,PDC,0.4,0.0,fidelity,0.8599033024776984
ADC,PDC,0.4,0.0,affinity,0.9258679434876178
ADC,PDC,0.4,0.0,wooters_distance,0.36025230947320896
ADC,PDC,0.4,0.1,trace_distance,0.15597311455633536
ADC,PDC,0.4,0.1,fidelity,0.8561109905337032
ADC,PDC,0.4,0.1,affinity,0.9238608011720977
ADC,PDC,0.4,0.1,wooters_distance,0.36467852653961635
ADC,PDC,0.4,0.2,trace_distance,0.15884373860630205
ADC,PDC,0.4,0.2,fidelity,0.8526088227324504
ADC,PDC,0.4,0.2,affinity,0.9218893676686828
ADC,PDC,0.4,0.2,wooters_distance,0.37062491377964407
ADC,PDC,0.4,0.30000000000000004,trace_distance,0.1628826983836571
ADC,PDC,0.4,0.30000000000000004,fidelity,0.8463824758285816
ADC,PDC,0.4,0.30000000000000004,affinity,0.918570090073848
ADC,PDC,0.4,0.30000000000000004,wooters_distance,0.381992972573281
ADC,PDC,0.4,0.4,trace_distance,0.17055203466904487
ADC,PDC,0.4,0.4,fidelity,0.8365255315134328
ADC,PDC,0.4,0.4,affinity,0.9132232823542411
ADC,PDC,0.4,0.4,wooters_distance,0.39874424062174385
ADC,PDC,0.4,0.5,trace_distance,0.18191695112753448
ADC,PDC,0.4,0.5,fidelity,0.8233893841650618
ADC,PDC,0.4,0.5,affinity,0.9060187626368321
ADC,PDC,0.4,0.5,wooters_distance,0.41833644819130766
ADC,PDC,0.4,0.6000000000000001,trace_distance,0.1971610923103893
ADC,PDC,0.4,0.6000000000000001,fidelity,0.806608188739524
ADC,PDC,0.4,0.6000000000000001,affinity,0.8968791781612251
ADC,PDC,0.4,0.6000000000000001,wooters_distance,0.4432658507498399
ADC,PDC,0.4,0.7000000000000001,trace_distance,0.21904036724801065
ADC,PDC,0.4,0.7000000000000001,fidelity,0.784405252465768
ADC,PDC,0.4,0.7000000000000001,affinity,0.8844179805242005
ADC,PDC,0.4,0.7000000000000001,wooters_distance,0.47343053374589766
ADC,PDC,0.4,0.8,trace_distance,0.25005710865876785
ADC,PDC,0.4,0.8,fidelity,0.7546110648286601
ADC,PDC,0.4,0.8,affinity,0.8672428534154105
ADC,PDC,0.4,0.8,wooters_distance,0.5100069445121063
ADC,PDC,0.4,0.9,trace_distance,0.29517159794606074
ADC,PDC,0.4,0.9,fidelity,0.7129580585188794
ADC,PDC,0.4,0.9,affinity,0.8421590414003872
ADC,PDC,0.4,0.9,wooters_distance,0.5583621210511082
ADC,PDC,0.4,1.0,trace_distance,0.4184808118119194
ADC,PDC,0.4,1.0,fidelity,0.6032293597197342
ADC,PDC,0.4,1.0,affinity,0.7691983096899777
ADC,PDC,0.4,1.0,wooters_distance,0.6758161119670988
ADC,PDC,0.5,0.0,trace_distance,0.19281097712394982
ADC,PDC,0.5,0.0,fidelity,0.8199119388855065
ADC,PDC,0.5,0.0,affinity,0.9033065702261202
ADC,PDC,0.5,0.0,wooters_distance,0.41693173760231983
ADC,PDC,0.5,0.1,trace_distance,0.19600674352787842
ADC,PDC,0.5,0.1,fidelity,0.8163229957515477
ADC,PDC,0.5,0.1,affinity,0.9013869634068007
ADC,PDC,0.5,0.1,wooters_distance,0.42084539313726865
ADC,PDC,0.5,0.2,trace_distance,0.19305813911031686
ADC,PDC,0.5,0.2,fidelity,0.817749254709846
ADC,PDC,0.5,0.2,affinity,0.9023542943611133
ADC,PDC,0.5,0.2,wooters_distance,0.42291758691824755
ADC,PDC,0.5,0.30000000000000004,trace_distance,0.200840029623681
ADC,PDC,0.5,0.30000000000000004,fidelity,0.8088918025498193
ADC,PDC,0.5,0.30000000000000004,affinity,0.8973700262213495
ADC,PDC,0.5,0.30000000000000004,wooters_distance,0.4349240967224762
ADC,PDC,0.5,0.4,trace_distance,0.20959181062642002
ADC,PDC,0.5,0.4,fidelity,0.7985329425611728
ADC,PDC,0.5,0.4,affinity,0.8916129157510981
ADC,PDC,0.5,0.4,wooters_distance,0.44911750528311517
ADC,PDC,0.5,0.5,trace_distance,0.22111798577009303
ADC,PDC,0.5,0.5,fidelity,0.7848230367704929
ADC,PDC,0.5,0.5,affinity,0.8840146316343003
ADC,PDC,0.5,0.5,wooters_distance,0.46726703352984056
ADC,PDC,0.5,0.6000000000000001,trace_distance,0.23241434978769968
ADC,PDC,0.5,0.6000000000000001,fidelity,0.7715361708027325
ADC,PDC,0.5,0.6000000000000001,affinity,0.876765099038533
ADC,PDC,0.5,0.6000000000000001,wooters_distance,0.4874984779777309
ADC,PDC,0.5,0.7000000000000001,trace_distance,0.25105366266842144
ADC,PDC,0.5,0.7000000000000001,fidelity,0.7516754561838391
ADC,PDC,0.5,0.7000000000000001,affinity,0.8655370070694987
ADC,PDC,0.5,0.7000000000000001,wooters_distance,0.5131739226725041
ADC,PDC,0.5,0.8,trace_distance,0.27757504751739714
ADC,PDC,0.5,0.8,fidelity,0.7255315102708892
ADC,PDC,0.5,0.8,affinity,0.8502438123335389
ADC,PDC,0.5,0.8,wooters_distance,0.5438512418060202
ADC,PDC,0.5,0.9,trace_distance,0.31901220067316316
ADC,PDC,0.5,0.9,fidelity,0.6862205428863887
ADC,PDC,0.5,0.9,affinity,0.8265093893149913
ADC,PDC,0.5,0.9,wooters_distance,0.5892622954937239
ADC,PDC,0.5,1.0,trace_distance,0.4312534033938118
ADC,PDC,0.5,1.0,fidelity,0.5844867255044881
ADC,PDC,0.5,1.0,affinity,0.7587681725588108
ADC,PDC,0.5,1.0,wooters_distance,0.6965494106023851
ADC,PDC,0.6000000000000001,0.0,trace_distance,0.23756065215257227
ADC,PDC,0.6000000000000001,0.0,fidelity,0.7758581900224436
ADC,PDC,0.6000000000000001,0.0,affinity,0.8778892233023008
ADC,PDC,0.6000000000000001,0.0,wooters_distance,0.4755638505072776
ADC,PDC,0.6000000000000001,0.1,trace_distance,0.2353431624719446
ADC,PDC,0.6000000000000001,0.1,fidelity,0.7770824966143759
ADC,PDC,0.6000000000000001,0.1,affinity,0.8787732290605038
ADC,PDC,0.6000000000000001,0.1,wooters_distance,0.4746997803564957
ADC,PDC,0.6000000000000001,0.2,trace_distance,0.23925621177656006
ADC,PDC,0.6000000000000001,0.2,fidelity,0.7728092136626107
ADC,PDC,0.6000000000000001,0.2,affinity,0.8763206578754963
ADC,PDC,0.6000000000000001,0.2,wooters_distance,0.4806355097336162
ADC,PDC,0.6000000000000001,0.30000000000000004,trace_distance,0.24630671095322149
ADC,PDC,0.6000000000000001,0.30000000000000004,fidelity,0.764332528011666
ADC,PDC,0.6000000000000001,0.30000000000000004,affinity,0.8715565600028621
ADC,PDC,0.6000000000000001,0.30000000000000004,wooters_distance,0.49077709035441747
ADC,PDC,0.6000000000000001,0.4,trace_distance,0.2474797978430883
ADC,PDC,0.6000000000000001,0.4,fidelity,0.7607648741063446
ADC,PDC,0.6000000000000001,0.4,affinity,0.869812284311109
ADC,PDC,0.6000000000000001,0.4,wooters_distance,0.4990271199975765
ADC,PDC,0.6000000000000001,0.5,trace_distance,0.2574914174659526
ADC,PDC,0.6000000000000001,0.5,fidelity,0.7488533676922434
ADC,PDC,0.6000000000000001,0.5,affinity,0.8631315792956562
ADC,PDC,0.6000000000000001,0.5,wooters_distance,0.5134010439756015
ADC,PDC,0.6000000000000001,0.6000000000000001,trace_distance,0.2683237318113831
ADC,PDC,0.6000000000000001,0.6000000000000001,fidelity,0.736160356984269
ADC,PDC,0.6000000000000001,0.6000000000000001,affinity,0.8560253616728112
ADC,PDC,0.6000000000000001,0.6000000000000001,wooters_distance,0.5301377776174433
ADC,PDC,0.6000000000000001,0.7000000000000001,trace_distance,0.285485564986358
ADC,PDC,0.6000000000000001,0.7000000000000001,fidelity,0.7174040748653857
ADC,PDC,0.6000000000000001,0.7000000000000001,affinity,0.8453017926319346
ADC,PDC,0.6000000000000001,0.7000000000000001,wooters_distance,0.5527710278878383
ADC,PDC,0.6000000000000001,0.8,trace_distance,0.3094051493870196
ADC,PDC,0.6000000000000001,0.8,fidelity,0.6928834396439593
ADC,PDC,0.6000000000000001,0.8,affinity,0.8308470787380905
ADC,PDC,0.6000000000000001,0.8,wooters_distance,0.5817134033497473
ADC,PDC,0.6000000000000001,0.9,trace_distance,0.344075681618386
ADC,PDC,0.6000000000000001,0.9,fidelity,0.6593282686974677
ADC,PDC,0.6000000000000001,0.9,affinity,0.810231197847336
ADC,PDC,0.6000000000000001,0.9,wooters_distance,0.6185616569058915
ADC,PDC,0.6000000000000001,1.0,trace_distance,0.4488284222083469
ADC,PDC,0.6000000000000001,1.0,fidelity,0.5613340053191473
ADC,PDC,0.6000000000000001,1.0,affinity,0.7451522075785674
ADC,PDC,0.6000000000000001,1.0,wooters_distance,0.7213523688695865
ADC,PDC,0.7000000000000001,0.0,trace_distance,0.2775809683625048
ADC,PDC,0.7000000000000001,0.0,fidelity,0.7342868495948879
